Kod stacji,Nazwa stacji,Rok,Miesiac,Dzien,tavg,precip,vapor_pres,humidity,pressure
352180345,KOŁO,2017,6,30,17.7,1.7,15.4,77.1,999.7
352180345,KOŁO,2017,7,1,17.3,7.2,14.7,76.5,1004.9
352180345,KOŁO,2017,7,2,16.7,0,15.2,80.9,1009.8
352180345,KOŁO,2017,7,3,16,0.7,12.1,67.9,1017.6
352180345,KOŁO,2017,7,4,15.7,0.2,11.5,66,1016.7
352180345,KOŁO,2017,7,5,14,0.8,12.5,79.3,1018.8
352180345,KOŁO,2017,7,6,15.8,0,11.3,67,1020.2
352180345,KOŁO,2017,7,7,16.7,4.6,13.7,74.1,1016.4
352180345,KOŁO,2017,7,8,18.5,0.5,16.6,79.3,1013.1
352180345,KOŁO,2017,7,9,19.6,0,16.7,75.6,1014.3
352180345,KOŁO,2017,7,10,21.9,5.3,18.4,72.1,1009.3
352180345,KOŁO,2017,7,11,18.4,0,18.6,88.5,1008.8
352180345,KOŁO,2017,7,12,19.6,7.8,16.8,77.1,1009.1
352180345,KOŁO,2017,7,13,16.9,0,14.2,75.3,1012.1
352180345,KOŁO,2017,7,14,15,0,11.4,68.5,1016.7
352180345,KOŁO,2017,7,15,16.8,0,11.8,64.3,1017.4
352180345,KOŁO,2017,7,16,17.6,6.1,12.2,64.3,1021.4
352180345,KOŁO,2017,7,17,18.6,0,15.4,73.4,1019.3
352180345,KOŁO,2017,7,18,19.2,0,13.7,64,1021.1
352180345,KOŁO,2017,7,19,20.9,0,15.1,63.8,1016.8
352180345,KOŁO,2017,7,20,19.5,12.1,19.1,84.6,1011.3
352180345,KOŁO,2017,7,21,20.9,0,20.5,84.5,1012.7
352180345,KOŁO,2017,7,22,21.4,1,0,0,1015.4
352180345,KOŁO,2017,7,23,21,0.8,20.6,84,1012.6
352180345,KOŁO,2017,7,24,20.6,4.5,15.7,68.3,1009
352180345,KOŁO,2017,7,25,17.4,22.3,18.4,93,1000.4
352180345,KOŁO,2017,7,26,16.6,0,15.1,82,1000.7
352180345,KOŁO,2017,7,27,15.9,6.8,16.7,92.5,1005.4
352180345,KOŁO,2017,7,28,17.3,2.5,17.5,89.3,1009.5
352180345,KOŁO,2017,7,29,18.7,0,14.6,71,1015.2
352180345,KOŁO,2017,7,30,23.6,0,17.2,62.8,1012.9
352180345,KOŁO,2017,7,31,25,0,18.3,60.3,1014.7
352180345,KOŁO,2017,8,1,27.3,0,19.3,56.3,1016.3
352180345,KOŁO,2017,8,2,23.3,7.5,21.1,74.9,1017.1
352180345,KOŁO,2017,8,3,23.8,0,21.3,74.4,1013.6
352180345,KOŁO,2017,8,4,22.8,0,18.5,68.3,1010.6
352180345,KOŁO,2017,8,5,21.8,3.4,15.3,60.4,1013.4
352180345,KOŁO,2017,8,6,18.8,0,15.2,71.3,1018.5
352180345,KOŁO,2017,8,7,17.9,0,12.3,63.9,1022.9
352180345,KOŁO,2017,8,8,19,0,12.4,59.1,1019.6
352180345,KOŁO,2017,8,9,22,18.5,17.3,66.6,1016.7
352180345,KOŁO,2017,8,10,21.9,0.3,20.9,80.3,1015.8
352180345,KOŁO,2017,8,11,23.8,2.8,21.1,74.8,1012.8
352180345,KOŁO,2017,8,12,17.9,0.7,16.3,80,1013.5
352180345,KOŁO,2017,8,13,17.1,0,14.8,77,1018.1
352180345,KOŁO,2017,8,14,17.7,0,12.4,63.6,1024.4
352180345,KOŁO,2017,8,15,18.9,0,12.6,59.8,1023
352180345,KOŁO,2017,8,16,19.4,1.9,16.2,72.5,1019.6
352180345,KOŁO,2017,8,17,18,0.1,0,0,1021
352180345,KOŁO,2017,8,18,22.6,0,19.2,72.5,1015.1
352180345,KOŁO,2017,8,19,19.4,1.4,18.1,80.9,1015.2
352180345,KOŁO,2017,8,20,16.2,0.4,14.5,80.3,1019.1
352180345,KOŁO,2017,8,21,14.3,7.2,13.2,82.1,1018.9
352180345,KOŁO,2017,8,22,14.8,0,13.6,82,1017.5
352180345,KOŁO,2017,8,23,14.4,0.1,13.7,85.4,1017.2
352180345,KOŁO,2017,8,24,16.6,0.1,13,72.1,1015.9
352180345,KOŁO,2017,8,25,18.4,0,15.9,76.5,1017.1
352180345,KOŁO,2017,8,26,18.9,1,15.2,72.4,1017.9
352180345,KOŁO,2017,8,27,19,0,17.6,80.5,1012.9
352180345,KOŁO,2017,8,28,15.8,0,14.3,81.5,1019.2
352180345,KOŁO,2017,8,29,17.1,0,14,74.1,1019.7
352180345,KOŁO,2017,8,30,19.6,0,13,60.4,1015.4
352180345,KOŁO,2017,8,31,22.6,1.1,16.3,60.9,1011.9
352180345,KOŁO,2017,9,1,14.6,19.7,15.9,95,1016.1
352180345,KOŁO,2017,9,2,13,0.4,12.9,87.5,1014.3
352180345,KOŁO,2017,9,3,12.9,1.9,13.3,89.5,1012.2
352180345,KOŁO,2017,9,4,13.4,5.8,13.5,88.3,1011.7
352180345,KOŁO,2017,9,5,15,2.3,16.2,94.5,1013.5
352180345,KOŁO,2017,9,6,16.5,25,17.1,91.9,1010.6
352180345,KOŁO,2017,9,7,13.2,2.3,13.7,90.6,1008
352180345,KOŁO,2017,9,8,15,0,13.2,78.3,1009.8
352180345,KOŁO,2017,9,9,17.5,0.2,14.6,73.9,1003.3
352180345,KOŁO,2017,9,10,15.9,0.9,15.3,85.5,1005.1
352180345,KOŁO,2017,9,11,15.9,10.7,16.9,93.9,1004.2
352180345,KOŁO,2017,9,12,15.4,0,14.1,82,1005.4
352180345,KOŁO,2017,9,13,14.8,0,12.2,73.5,1005.4
352180345,KOŁO,2017,9,14,14.4,2.3,13.2,80.9,1001.8
352180345,KOŁO,2017,9,15,12.3,0,11.3,79.6,1010.5
352180345,KOŁO,2017,9,16,12.3,4.9,12.8,89.9,1013.5
352180345,KOŁO,2017,9,17,12.8,3.6,13.3,90.5,1011.5
352180345,KOŁO,2017,9,18,12.8,0,11.2,77.6,1011.9
352180345,KOŁO,2017,9,19,12.2,0,10.7,77.4,1016.7
352180345,KOŁO,2017,9,20,12.2,0,11.8,83.9,1017.3
352180345,KOŁO,2017,9,21,12.1,13,11.2,80.8,1017
352180345,KOŁO,2017,9,22,12.2,3.1,13.2,93.4,1018.7
352180345,KOŁO,2017,9,23,13.4,5.6,15,97.6,1019.1
352180345,KOŁO,2017,9,24,14.1,1.8,14.8,92,1022.4
352180345,KOŁO,2017,9,25,13.5,1.1,14.4,93.4,1024.7
352180345,KOŁO,2017,9,26,13.9,0,0,0,1028.6
352180345,KOŁO,2017,9,27,14,0,11.9,75.9,1030.7
352180345,KOŁO,2017,9,28,12.4,0,10.6,75.1,1031.5
352180345,KOŁO,2017,9,29,9.8,0,9.3,77.9,1029.4
352180345,KOŁO,2017,9,30,10.9,0,10,78.6,1025.1
352180345,KOŁO,2017,10,1,10.5,0,9.5,77,1024.6
352180345,KOŁO,2017,10,2,11.7,5.7,9.2,69.4,1019.7
352180345,KOŁO,2017,10,3,11.6,1.1,12.9,94.6,1012.8
352180345,KOŁO,2017,10,4,11.3,5.2,10.9,82.3,1016.2
352180345,KOŁO,2017,10,5,9.5,10.7,10.9,92.4,1000.9
352180345,KOŁO,2017,10,6,0,3.7,0,0,0
352180345,KOŁO,2017,10,7,9.6,4.6,10.8,90.9,1012.6
352180345,KOŁO,2017,10,8,9.3,1.5,10.5,89.5,1007.8
352180345,KOŁO,2017,10,9,8.2,0,8.3,77.4,1011.6
352180345,KOŁO,2017,10,10,9.2,1.2,9.7,84.4,1012.7
352180345,KOŁO,2017,10,11,13.4,0.5,13.9,91,1013.9
352180345,KOŁO,2017,10,12,13.8,0,12.1,76.4,1014.5
352180345,KOŁO,2017,10,13,11.3,0,10.1,76.3,1020.6
352180345,KOŁO,2017,10,14,13.3,0,13.4,86.9,1024
352180345,KOŁO,2017,10,15,15.3,0.1,15.5,89.8,1025.6
352180345,KOŁO,2017,10,16,14.9,0,0,0,1023.4
352180345,KOŁO,2017,10,17,15.7,0,14,80.8,1021.7
352180345,KOŁO,2017,10,18,13.8,0,0,0,1016.4
352180345,KOŁO,2017,10,19,12.1,0.1,12.8,90.6,1016.2
352180345,KOŁO,2017,10,20,11.4,0.8,0,0,1017.2
352180345,KOŁO,2017,10,21,11.9,0,12.8,92.3,1015.1
352180345,KOŁO,2017,10,22,8.5,2,0,0,1014.1
352180345,KOŁO,2017,10,23,7.2,0,0,0,1014.9
352180345,KOŁO,2017,10,24,7.8,1.4,0,0,1024.1
352180345,KOŁO,2017,10,25,9.4,7.1,0,0,1019.7
352180345,KOŁO,2017,10,26,11.4,0,11.6,86.4,1019.2
352180345,KOŁO,2017,10,27,9.7,12.6,10.8,89.3,1012.4
352180345,KOŁO,2017,10,28,8.1,15.4,9.8,90.5,1006.4
352180345,KOŁO,2017,10,29,6.7,5.7,8.6,87,987.9
352180345,KOŁO,2017,10,30,3.8,0,6,75.6,1009.2
352180345,KOŁO,2017,10,31,3.5,0.1,6.2,79.8,1019.7
352180345,KOŁO,2017,11,1,7.5,3.9,9.7,93.3,1016.3
352180345,KOŁO,2017,11,2,9.4,5.7,11.2,94.8,1008.9
352180345,KOŁO,2017,11,3,9,0.2,10.9,94.5,1015
352180345,KOŁO,2017,11,4,8.6,0,9.3,83.1,1016.1
352180345,KOŁO,2017,11,5,9,0,9.5,82.9,1010.1
352180345,KOŁO,2017,11,6,7.9,0,10,93.9,1017.6
352180345,KOŁO,2017,11,7,8,0,9.8,91.6,1025.7
352180345,KOŁO,2017,11,8,5.7,0,7.7,84.5,1023.6
352180345,KOŁO,2017,11,9,5.4,0,8,89.3,1021.6
352180345,KOŁO,2017,11,10,6.7,4.4,9,91.6,1012.6
352180345,KOŁO,2017,11,11,4.9,1.6,7.5,86.1,1004.3
352180345,KOŁO,2017,11,12,3.8,0,6.8,84.4,1002.9
352180345,KOŁO,2017,11,13,3.5,0.2,7.1,90.8,1007.5
352180345,KOŁO,2017,11,14,3.4,0,6.6,85.1,1021.3
352180345,KOŁO,2017,11,15,5.8,0,8.1,88.4,1025.1
352180345,KOŁO,2017,11,16,6.5,0.1,0,0,1026
352180345,KOŁO,2017,11,17,3.6,0,7.4,92.6,1022.5
352180345,KOŁO,2017,11,18,1.7,0.5,0,0,1016.1
352180345,KOŁO,2017,11,19,3.5,5.7,6.8,86.9,1005
352180345,KOŁO,2017,11,20,2.1,0.1,6.4,89.9,1009.4
352180345,KOŁO,2017,11,21,2.6,0,7.1,96,1012.5
352180345,KOŁO,2017,11,22,4.2,0,8.1,96.8,1011.4
352180345,KOŁO,2017,11,23,5.8,0,8.2,89,1011.9
352180345,KOŁO,2017,11,24,7.9,0.4,8.5,79.6,1012.8
352180345,KOŁO,2017,11,25,7.5,0.6,8.9,85.9,1008.8
352180345,KOŁO,2017,11,26,2.9,0,6.3,83.3,1017.2
352180345,KOŁO,2017,11,27,1.8,0,5.9,84.3,1018.9
352180345,KOŁO,2017,11,28,2.8,0,6,79.6,1008.9
352180345,KOŁO,2017,11,29,2.5,0.1,6.7,90.9,1007.8
352180345,KOŁO,2017,11,30,0.9,4.7,6.2,95.4,1003.5
352180345,KOŁO,2017,12,1,0.7,1.2,6.1,94.3,1010.5
352180345,KOŁO,2017,12,2,2,0,6.7,94.6,1024.3
352180345,KOŁO,2017,12,3,0.3,0.2,5.7,91.4,1022.9
352180345,KOŁO,2017,12,4,1.2,0.1,6,89.3,1016.1
352180345,KOŁO,2017,12,5,3.2,2.7,7,90.5,1021.9
352180345,KOŁO,2017,12,6,5.1,0.8,8.1,92.1,1019.7
352180345,KOŁO,2017,12,7,4.6,0,6.5,75.8,1015.9
352180345,KOŁO,2017,12,8,2.7,0.2,6.1,81.1,1005.2
352180345,KOŁO,2017,12,9,0.5,0.8,5.3,83.3,1006.1
352180345,KOŁO,2017,12,10,0.4,1.2,5,79.9,1000.8
352180345,KOŁO,2017,12,11,3.8,0.1,6.6,81.8,990.7
352180345,KOŁO,2017,12,12,7.2,0,7,67.1,999
352180345,KOŁO,2017,12,13,1.1,0,5.1,77.4,1012.8
352180345,KOŁO,2017,12,14,1.2,5.1,5.5,81.6,995
352180345,KOŁO,2017,12,15,0.4,6.5,5.7,90.3,997.2
352180345,KOŁO,2017,12,16,0.9,0,6.1,92.9,1004.8
352180345,KOŁO,2017,12,17,1.1,0,6.1,91.8,1016.8
352180345,KOŁO,2017,12,18,-1.9,0,5.1,95.5,1026.7
352180345,KOŁO,2017,12,19,-1.8,0,4.8,90.6,1030.5
352180345,KOŁO,2017,12,20,-1.1,0,5.3,93.5,1033
352180345,KOŁO,2017,12,21,1,4.6,6.2,94,1026.6
352180345,KOŁO,2017,12,22,3.4,0.3,6.9,88.8,1025.4
352180345,KOŁO,2017,12,23,4.4,3.8,7.7,91.4,1019
352180345,KOŁO,2017,12,24,8.1,1.4,9.7,89.6,1012.6
352180345,KOŁO,2017,12,25,8.1,0,8.4,77.5,1015.1
352180345,KOŁO,2017,12,26,3.6,0,6.3,80.8,1006.4
352180345,KOŁO,2017,12,27,2.9,0,6.3,82.9,997.3
352180345,KOŁO,2017,12,28,4.6,0.4,7.3,86,991.8
352180345,KOŁO,2017,12,29,1.9,0,5.9,83.8,1005.4
352180345,KOŁO,2017,12,30,-0.9,2.5,4.7,82.1,1007.9
352180345,KOŁO,2017,12,31,5.6,0,7.9,86,1003.2
352190360,PŁOCK,2017,1,1,1.1,0,5.6,84.9,1016.6
352190360,PŁOCK,2017,1,2,0.9,0,5.5,84.1,1010.3
352190360,PŁOCK,2017,1,3,-0.6,6.4,5.3,90.8,1010.4
352190360,PŁOCK,2017,1,4,1,1.8,5.9,88.9,990.9
352190360,PŁOCK,2017,1,5,-6.7,0,2.7,71.1,1017
352190360,PŁOCK,2017,1,6,-12.5,0,1.6,69.1,1036.9
352190360,PŁOCK,2017,1,7,-11.4,0,2,78.5,1033.8
352190360,PŁOCK,2017,1,8,-10.1,0,2.2,76.4,1030.6
352190360,PŁOCK,2017,1,9,-8.8,0,2.5,77.9,1028.2
352190360,PŁOCK,2017,1,10,-9,0,2.6,82.5,1022.5
352190360,PŁOCK,2017,1,11,-7,1.1,2.4,68.5,1014
352190360,PŁOCK,2017,1,12,0.4,0.3,5.6,88.1,1000.4
352190360,PŁOCK,2017,1,13,1,0.2,5.4,83.1,994.1
352190360,PŁOCK,2017,1,14,0.3,0,5.5,87.8,1000.2
352190360,PŁOCK,2017,1,15,-0.8,0,5.2,90,1011.6
352190360,PŁOCK,2017,1,16,-1.5,0,5.1,92.5,1021.4
352190360,PŁOCK,2017,1,17,-3.9,0,4.2,89.6,1034.4
352190360,PŁOCK,2017,1,18,-7.2,0,3.3,92.4,1041.2
352190360,PŁOCK,2017,1,19,-6,0,3.6,91.8,1038.3
352190360,PŁOCK,2017,1,20,-1,0,5.5,96.9,1032.1
352190360,PŁOCK,2017,1,21,1.2,0,6.5,97.1,1031.6
352190360,PŁOCK,2017,1,22,-0.1,0,5.9,96.6,1032.8
352190360,PŁOCK,2017,1,23,-1.3,0,4.6,83.1,1025.1
352190360,PŁOCK,2017,1,24,-1.6,0,5.1,92.4,1025.2
352190360,PŁOCK,2017,1,25,0.3,0,5.9,94.9,1030.6
352190360,PŁOCK,2017,1,26,-0.9,0,4.8,84,1034.1
352190360,PŁOCK,2017,1,27,-3.6,0,4,86.1,1029
352190360,PŁOCK,2017,1,28,-3.1,0,3.7,76.5,1026
352190360,PŁOCK,2017,1,29,-3.2,0,4,81.9,1025.6
352190360,PŁOCK,2017,1,30,-4,0,3.5,77.3,1022.2
352190360,PŁOCK,2017,1,31,-3.3,0,3.9,80.3,1021.3
352190360,PŁOCK,2017,2,1,-4,0,4.2,90.5,1024.4
352190360,PŁOCK,2017,2,2,-2.5,0,4.9,94.3,1018.7
352190360,PŁOCK,2017,2,3,-0.7,0,5.5,94.3,1013.6
352190360,PŁOCK,2017,2,4,-2.4,0,4.7,92,1011.5
352190360,PŁOCK,2017,2,5,-3.4,0,4.2,89,1009.7
352190360,PŁOCK,2017,2,6,-2.8,0,4.1,82,1019.2
352190360,PŁOCK,2017,2,7,-6.3,0.4,3.2,83.6,1026
352190360,PŁOCK,2017,2,8,-9,0,2.4,75.8,1032.5
352190360,PŁOCK,2017,2,9,-7.8,0,2.6,78.1,1037.2
352190360,PŁOCK,2017,2,10,-5.9,0,2.2,56.3,1035.9
352190360,PŁOCK,2017,2,11,-7.8,0,2.6,74.4,1035.7
352190360,PŁOCK,2017,2,12,-6.7,0,3,80.6,1038.8
352190360,PŁOCK,2017,2,13,-6.9,0,2.9,80.4,1040.3
352190360,PŁOCK,2017,2,14,-4.2,0,3.5,77.6,1036.3
352190360,PŁOCK,2017,2,15,-2.9,0,4.2,83.6,1036.4
352190360,PŁOCK,2017,2,16,0.6,0.5,4.7,75.3,1028.7
352190360,PŁOCK,2017,2,17,2,2.6,6.7,93.8,1020.1
352190360,PŁOCK,2017,2,18,2,0,6.9,97.5,1022.5
352190360,PŁOCK,2017,2,19,2.2,0,6.3,88,1020.8
352190360,PŁOCK,2017,2,20,3.6,6,7,89.4,1011.4
352190360,PŁOCK,2017,2,21,6.2,0,7.6,79.6,1001
352190360,PŁOCK,2017,2,22,4.9,7.4,7.4,85.4,999.9
352190360,PŁOCK,2017,2,23,4.9,3.2,7,80.8,994.9
352190360,PŁOCK,2017,2,24,3.5,3.2,6.7,83.9,995.4
352190360,PŁOCK,2017,2,25,0.3,1.6,4.9,79.8,1016.2
352190360,PŁOCK,2017,2,26,3.6,0.3,6.6,82.9,1011.4
352190360,PŁOCK,2017,2,27,7.8,0,7,67,1009.1
352190360,PŁOCK,2017,2,28,7.5,2.7,7.1,69.3,998.5
352190360,PŁOCK,2017,3,1,5.4,0,6.9,78.3,1000.4
352190360,PŁOCK,2017,3,2,3.7,3,6.8,85.3,1003.2
352190360,PŁOCK,2017,3,3,4.7,0,6.2,73.4,1012.5
352190360,PŁOCK,2017,3,4,6.1,0,6.6,69.4,1004.9
352190360,PŁOCK,2017,3,5,8.8,1.7,7.8,69.6,1002.2
352190360,PŁOCK,2017,3,6,5.2,4.6,8,90.3,1001.5
352190360,PŁOCK,2017,3,7,2.1,0,6.1,85.9,1009.4
352190360,PŁOCK,2017,3,8,2.6,0,5.6,75.4,1023.4
352190360,PŁOCK,2017,3,9,2.6,0,6.6,88.8,1017
352190360,PŁOCK,2017,3,10,4.8,0,7,82.6,1018.4
352190360,PŁOCK,2017,3,11,3.5,0,6.7,86,1023.6
352190360,PŁOCK,2017,3,12,3.5,0,6.2,79.8,1024.3
352190360,PŁOCK,2017,3,13,3.7,0,6.3,79.9,1026.9
352190360,PŁOCK,2017,3,14,4.7,0,5.6,67.9,1027.7
352190360,PŁOCK,2017,3,15,7.4,0,6.6,65.6,1021.5
352190360,PŁOCK,2017,3,16,5.4,0,6.2,70,1019.8
352190360,PŁOCK,2017,3,17,5.7,0.7,7.1,78.1,1011
352190360,PŁOCK,2017,3,18,3.9,5.8,7,86.9,997.5
352190360,PŁOCK,2017,3,19,3.4,1.7,5.7,73.1,1003.6
352190360,PŁOCK,2017,3,20,6,1.1,8.5,89.4,1005
352190360,PŁOCK,2017,3,21,10.5,1.2,10.1,80.8,1006.8
352190360,PŁOCK,2017,3,22,6.1,0,7.1,75.3,1018.1
352190360,PŁOCK,2017,3,23,5.7,0.4,6.1,67.9,1022.8
352190360,PŁOCK,2017,3,24,6.4,0,6.8,72.6,1026.9
352190360,PŁOCK,2017,3,25,4.1,0,5.8,72.8,1024.5
352190360,PŁOCK,2017,3,26,4.2,0,5.5,68.5,1025.1
352190360,PŁOCK,2017,3,27,9.9,0,7.1,58.1,1022.5
352190360,PŁOCK,2017,3,28,11.3,0,8.5,64.3,1018.8
352190360,PŁOCK,2017,3,29,9.8,1.6,8.7,72.3,1016.9
352190360,PŁOCK,2017,3,30,7.4,0,7.7,74.9,1025
352190360,PŁOCK,2017,3,31,14.5,0,11.7,72.6,1020
352190360,PŁOCK,2017,4,1,14.9,0,10.3,63.6,1014.4
352190360,PŁOCK,2017,4,2,14.7,0,10.4,64.5,1014.7
352190360,PŁOCK,2017,4,3,10.2,0,9.6,79.3,1023.3
352190360,PŁOCK,2017,4,4,11.1,0,9.9,77.4,1024.5
352190360,PŁOCK,2017,4,5,11.3,1.4,9.3,71.8,1016.8
352190360,PŁOCK,2017,4,6,6.4,0.2,7,73.8,1012.8
352190360,PŁOCK,2017,4,7,6.5,0.2,8.3,85.6,1013.3
352190360,PŁOCK,2017,4,8,9.6,0,8.7,75,1020
352190360,PŁOCK,2017,4,9,8.9,0,9.3,81.9,1024.9
352190360,PŁOCK,2017,4,10,12.4,0.6,9.6,69.9,1015
352190360,PŁOCK,2017,4,11,6.7,0.3,5.9,60,1015.2
352190360,PŁOCK,2017,4,12,5.7,9.6,8.2,88.4,1011.4
352190360,PŁOCK,2017,4,13,7,3.1,8.4,84.6,1004.8
352190360,PŁOCK,2017,4,14,6.7,1.9,8,81.6,1009.3
352190360,PŁOCK,2017,4,15,7.9,6.1,8.7,82.5,1008.5
352190360,PŁOCK,2017,4,16,3.8,0.3,5.9,73.4,1010.3
352190360,PŁOCK,2017,4,17,3,0,5.1,68.3,1016.8
352190360,PŁOCK,2017,4,18,3.9,0,4.6,58.6,1021.1
352190360,PŁOCK,2017,4,19,3,0,4.3,57.6,1028.6
352190360,PŁOCK,2017,4,20,3.2,0,4.1,54,1031.2
352190360,PŁOCK,2017,4,21,6.2,1.3,6.9,71.6,1020.5
352190360,PŁOCK,2017,4,22,6.3,0.1,6.4,67.3,1010.9
352190360,PŁOCK,2017,4,23,3.8,2.9,6.4,81.1,1013.8
352190360,PŁOCK,2017,4,24,5.5,0,6,68.3,1014.7
352190360,PŁOCK,2017,4,25,10.7,0.2,7.5,59.5,1004.8
352190360,PŁOCK,2017,4,26,6.3,0,6,63.3,1011.6
352190360,PŁOCK,2017,4,27,5.7,0.2,6.8,75.9,1015.1
352190360,PŁOCK,2017,4,28,4.2,7.4,7.5,91.4,1012.4
352190360,PŁOCK,2017,4,29,6.8,0.3,7.8,80.3,1013.9
352190360,PŁOCK,2017,4,30,5.8,0,7.1,77.9,1022.7
352190360,PŁOCK,2017,5,1,8.7,0,7.2,65,1022
352190360,PŁOCK,2017,5,2,7.9,0,7.4,69.9,1023.1
352190360,PŁOCK,2017,5,3,8.7,3.6,8.8,78.6,1024.1
352190360,PŁOCK,2017,5,4,10.8,8.2,11.2,86.6,1017.6
352190360,PŁOCK,2017,5,5,13.7,0,13,83.6,1018.3
352190360,PŁOCK,2017,5,6,15.8,0.1,14.1,79.8,1014
352190360,PŁOCK,2017,5,7,9.9,11.7,11.7,94.6,1007.9
352190360,PŁOCK,2017,5,8,5.8,0.4,7.9,85.4,1010.7
352190360,PŁOCK,2017,5,9,2.8,0.1,5.7,76.4,1015.5
352190360,PŁOCK,2017,5,10,4.9,2.8,6.7,78.1,1011.4
352190360,PŁOCK,2017,5,11,7.4,0,8.4,82.4,1009.2
352190360,PŁOCK,2017,5,12,10.9,0,10.4,80.3,1008.9
352190360,PŁOCK,2017,5,13,14.7,0,11.4,70.6,1013.1
352190360,PŁOCK,2017,5,14,16.3,0.1,10.7,60.9,1020
352190360,PŁOCK,2017,5,15,15.4,1.3,13,75.9,1025
352190360,PŁOCK,2017,5,16,15.1,0,12.2,72.9,1028.8
352190360,PŁOCK,2017,5,17,15.8,0,10.4,61,1026.7
352190360,PŁOCK,2017,5,18,18.1,0,10.6,53,1019.8
352190360,PŁOCK,2017,5,19,19.2,0,10.6,49.3,1014.6
352190360,PŁOCK,2017,5,20,19.3,0,12.7,59.3,1014.2
352190360,PŁOCK,2017,5,21,14.8,0,13,77.1,1020
352190360,PŁOCK,2017,5,22,15.4,0,11.1,66.1,1019.7
352190360,PŁOCK,2017,5,23,16,1.3,10.7,62.1,1016
352190360,PŁOCK,2017,5,24,13.3,10.7,13.7,90,1012.9
352190360,PŁOCK,2017,5,25,14.1,0,11.1,71.4,1017.4
352190360,PŁOCK,2017,5,26,15.7,0,11.4,66.3,1017.8
352190360,PŁOCK,2017,5,27,15.8,0,11.1,65.4,1023.4
352190360,PŁOCK,2017,5,28,18.8,0,12.6,61.1,1021.8
352190360,PŁOCK,2017,5,29,21,0,15.3,63,1012.7
352190360,PŁOCK,2017,5,30,18.6,0,15.9,75.8,1011.9
352190360,PŁOCK,2017,5,31,18.4,0,14.6,69.9,1013
352190360,PŁOCK,2017,6,1,13.8,0,10.3,66,1017.3
352190360,PŁOCK,2017,6,2,15.7,0,9.8,58,1017.1
352190360,PŁOCK,2017,6,3,13.3,0,6.8,47.3,1020.6
352190360,PŁOCK,2017,6,4,17.7,1.4,13.6,66.4,1010.2
352190360,PŁOCK,2017,6,5,17.3,0,12.8,66.9,1014.4
352190360,PŁOCK,2017,6,6,17.1,42.1,14.6,75.4,1010.2
352190360,PŁOCK,2017,6,7,16.1,0,13.1,73,1011.2
352190360,PŁOCK,2017,6,8,15,0,11.1,67.1,1018.6
352190360,PŁOCK,2017,6,9,18.8,0,13.7,65.1,1017.3
352190360,PŁOCK,2017,6,10,16.9,0.2,14.4,75.4,1016.9
352190360,PŁOCK,2017,6,11,18.2,0.5,14,69.4,1019.2
352190360,PŁOCK,2017,6,12,18.3,3,15.5,73.5,1009.5
352190360,PŁOCK,2017,6,13,15.9,0,11.9,66.1,1010.5
352190360,PŁOCK,2017,6,14,14.9,0,12.7,75.6,1014.8
352190360,PŁOCK,2017,6,15,16.7,0,13.2,72.4,1017.2
352190360,PŁOCK,2017,6,16,16.8,0.9,15.1,79.1,1010.9
352190360,PŁOCK,2017,6,17,15.1,0.5,14.4,84.1,1014.6
352190360,PŁOCK,2017,6,18,17.9,0,14.8,74.3,1021.5
352190360,PŁOCK,2017,6,19,22,0,17.9,69.8,1020
352190360,PŁOCK,2017,6,20,21.8,0,16.8,66,1013.5
352190360,PŁOCK,2017,6,21,15.7,0,11.2,64,1015.3
352190360,PŁOCK,2017,6,22,17.1,5.6,12.6,66.5,1012.9
352190360,PŁOCK,2017,6,23,17.8,8,17.8,87.1,1006.9
352190360,PŁOCK,2017,6,24,18.5,0,15.9,74.9,1010.8
352190360,PŁOCK,2017,6,25,19.9,0.2,16.6,72.5,1009.4
352190360,PŁOCK,2017,6,26,17.3,0,15,76.4,1009.5
352190360,PŁOCK,2017,6,27,17.4,0,13.7,70.8,1012.4
352190360,PŁOCK,2017,6,28,20.3,16.1,19.7,82.6,1004.7
352190360,PŁOCK,2017,6,29,20.4,7.7,20,83.6,995.6
352190360,PŁOCK,2017,6,30,17.7,0.1,15.8,79,998.9
352190360,PŁOCK,2017,7,1,17.3,10.8,14.9,77.8,1004.2
352190360,PŁOCK,2017,7,2,16.6,0,15,80.1,1008.3
352190360,PŁOCK,2017,7,3,15.8,1.1,12.3,69.9,1016.5
352190360,PŁOCK,2017,7,4,14.7,2.3,12.2,73.6,1015.9
352190360,PŁOCK,2017,7,5,12.8,2.8,12.4,84.5,1018.5
352190360,PŁOCK,2017,7,6,15,0,12,73.4,1019.9
352190360,PŁOCK,2017,7,7,17,0.7,13.3,71.6,1018.1
352190360,PŁOCK,2017,7,8,18.6,3.8,15.8,75.5,1017.4
352190360,PŁOCK,2017,7,9,18.5,0,15,73.3,1015
352190360,PŁOCK,2017,7,10,19.7,8,17.6,78.1,1010.7
352190360,PŁOCK,2017,7,11,18.6,0.1,19.4,90.8,1008.3
352190360,PŁOCK,2017,7,12,20,11.5,16.7,74.5,1009.1
352190360,PŁOCK,2017,7,13,16.5,1.4,14.1,77,1010.8
352190360,PŁOCK,2017,7,14,14.9,0,11.8,71.8,1016.2
352190360,PŁOCK,2017,7,15,15.5,0,12.5,73.4,1017.3
352190360,PŁOCK,2017,7,16,17,1.2,12.1,65.9,1021.1
